-0.03130378	-0.011785995	0.016469982	0.020497087	0.0047793873	0.049384143	0.037972335	-0.008871686	-0.033782557	-0.005758632	-0.0038392171	-0.0057535768	0.026247848	-0.04483105	0.04589304	0.02142432	0.04650301	-0.004414119	-0.026724983	0.034208808	0.0053193457	0.014161143	0.034361217	0.027299237	0.016489137	0.016256634	0.0117786415	0.019653384	-0.0146489255	-0.00016590208	0.008534074	-0.02919333	-0.035433315	-0.011238765	0.0063534863	-0.012735881	0.0033346638	-0.03546233	0.023009483	-0.023598243	-0.03821789	-0.026415193	-0.0011134744	-0.047272958	-0.014762759	-0.04148122	0.0082857385	0.029106949	0.03583285	-0.016335536	-0.027604138	0.045682956	0.0288882	-0.0010160096	0.02009182	-0.00913601	-0.02724315	-0.041103113	0.029335622	0.024410393	-0.024234438	-0.025651587	0.029064331	0.008694161	0.03106827	-0.022642303	0.033767883	-0.012422048	-0.0067518465	-0.001564037	-0.04699905	-0.044313777	0.011536263	0.010254275	0.040502433	-0.032765962	0.04883151	0.0008623712	-0.03242691	0.023602892	0.01966435	0.027173046	0.046067204	-0.022734595	0.023383345	-0.01613108	0.016514268	-0.042263187	-0.014765896	-0.016930878	-0.045081317	-0.032461084	-0.007974695	0.04333749	-0.028025055	0.025412511	-0.0044129714	0.04790536	-0.040073015	-0.034655847	0.017364923	-0.00517397	-0.009969115	0.02113172	0.016893987	-0.040718723	0.015064564	0.0036682002	-0.015990414	0.04227784	-0.016539477	-0.039807595	-0.043327	0.029999662	-0.028234197	-0.010117374	0.017458048	0.028945114	0.0036995187	-0.039185323	0.04087099	0.018344235	-0.011425745	0.02082714	0.016847145	0.035326887	0.015572038	-0.028716637
0.024586808	0.046680417	-0.009046089	-0.016058527	-0.021718943	0.045365762	0.049904753	-0.005528845	-0.007712759	0.016000059	0.0015290603	-0.048083317	0.016291324	0.02386092	-0.024919212	-0.001876831	0.009007037	-0.012801804	-0.017801821	-0.0302665	0.005451463	-0.047341872	-0.035275497	0.0273255	-0.039531767	-0.04475024	-0.023200238	0.016460631	-0.009956729	0.013342407	-0.011614226	-0.016435541	-0.029116644	0.017616693	0.040214572	-0.016434453	0.026612904	0.028361548	-0.005436469	-0.027036084	0.03461982	-0.03758694	0.026460875	-0.018075801	-0.014582954	-0.005866803	0.04713439	-0.044007506	-0.006750919	-0.023752952	-0.034002103	-0.013573132	-0.0020367503	0.00063509867	0.0066450946	0.021660928	0.039735768	-0.010665379	-0.01730144	0.030620757	0.027232293	-0.027161682	0.04193486	-0.0041765682	0.048669923	0.036788095	-0.047666278	0.041166317	0.035723876	0.037693586	0.026376057	-0.047419764	-0.04142704	0.033000257	0.0020385757	0.031627428	-0.02229984	0.02426945	0.047459815	-0.005237162	-0.00029150397	0.02207661	0.038254526	-0.036946118	-0.012736786	-0.00055298954	-0.00488621	0.04769716	-0.018542778	0.04487178	-0.011913788	-0.033159755	-0.031678043	0.029118393	0.019480739	0.0015410408	0.025243018	0.0142821185	0.049212817	-0.0014110319	-0.022104	-0.0032338388	0.022226203	0.0116798505	0.039687123	0.04733086	0.017117668	-0.026509572	-0.042393804	-0.040584363	0.035139117	0.04883727	-0.042831957	0.04667611	-0.03946496	0.008174133	0.036023486	-0.021229852	0.048278276	-0.024530733	0.017984722	0.047171246	0.038655702	-0.022882212	0.0061923973	-0.007874977	-0.002251543	-0.03381034
0.010717072	-0.04448687	-0.043107092	0.026868511	0.028472733	-0.047056343	0.022467855	0.048567187	-0.027959777	-0.0311759	-0.017011832	-0.014537729	0.010906555	0.018481743	0.010736741	-0.0053863637	0.005802393	-0.0044020303	0.033750664	-0.040328562	0.016863856	0.008433878	0.022938322	-0.047464836	-0.042346872	-0.04345764	0.015305523	0.030005459	-0.047926594	0.011193227	0.047135953	0.04664797	-0.020339644	0.034141075	-0.017008603	-0.041249372	-0.04140514	-0.0018014535	-0.042049754	-0.042566907	0.0002572164	0.019551817	-0.040886987	0.0004021041	-0.041489817	-0.02485391	0.020705368	-0.033372596	0.035123955	0.028603267	-0.04263748	0.03143466	-0.012942899	-0.043132603	-0.025087714	0.0014127269	-0.021534622	0.010334361	0.049625564	-0.011295188	0.01565056	0.0106773265	-0.0025124438	-0.021933913	-0.016196847	-0.039316285	-0.026261998	-0.012081005	-0.03723923	-0.048128296	-0.041874014	-0.036443986	0.0065573826	-0.03128644	0.030688573	0.020623747	-0.021432806	0.014910404	0.028139774	-0.0011522993	-0.042866327	0.018072795	0.037442755	0.038965847	-0.01040113	0.03037301	0.04614229	-0.020286132	-0.0348336	-0.02537172	-0.047832943	-0.039877377	-0.04434184	0.041028965	0.0433367	0.00899297	-0.009730659	0.03366864	-0.03901104	0.010504983	-0.008796394	0.047870886	0.017536964	0.02753916	-0.030043114	0.006969046	-0.048903	-0.03742846	0.0026565678	-0.023745907	-0.010710776	-0.022369659	-0.023166394	0.017702889	0.027760658	-0.018902695	0.018042061	0.045285594	-0.035961114	-0.034196842	0.039404992	0.018635485	-0.00944953	0.03301001	-0.02067262	-0.021465743	0.04211608	-0.011987388
0.008854292	-0.00088500977	0.0041808113	-0.020421375	-0.0430442	0.040583756	-0.045241762	-0.038247515	0.03672396	-0.021552062	-0.040402092	-0.029650128	-0.035454202	-0.03326404	-0.0017266385	-0.043371618	0.048362065	-0.024312187	0.0042341724	-0.00082618	0.0456282	-0.025753235	-0.011190761	-0.023826791	-0.031244863	-0.04352032	0.008226644	-0.019214166	0.019205417	0.016450118	-0.018701028	-0.013113938	-0.016883768	0.0487707	0.01506665	0.024230037	0.029630672	0.042240683	0.007679701	-0.009005986	-0.0344087	-0.005095411	-0.0414477	-0.012372065	0.03441653	0.014418926	0.049227897	0.036324214	-0.029965831	0.008884132	-0.046836402	-0.04137485	0.039772812	-0.001031138	-0.0021440499	0.039724056	0.044691477	0.041407946	0.02512442	0.039798785	-0.031292833	-0.02779082	-0.0347142	0.0064275376	0.042036418	-0.025115324	0.015660886	-0.01743456	-0.03239838	0.017720912	0.010800816	0.043705832	-0.02951082	-0.016373884	-0.01373272	-0.041523635	0.011406016	0.031542387	0.022004273	0.04837681	-0.038271606	0.012280393	0.036436882	-0.03957752	-0.045082416	0.025912631	0.0025567785	0.020583976	0.016643632	0.015317988	-0.030521167	0.034878995	0.023146842	-0.031070864	-0.03908844	0.022663485	0.00026560947	0.03858502	0.03391126	-0.007574845	-0.039788853	0.038594138	0.003828358	-0.028775085	-0.040743183	-0.01571697	0.018582966	-0.027605498	-0.0042800307	0.012355089	0.0013152845	0.031136524	0.023020577	0.025564503	0.039181385	0.0051520094	-0.01307385	-0.042447653	-0.008534946	-0.010956299	-0.028776407	-0.027728213	-0.03300275	0.026765954	0.0022454485	0.019585673	-0.004210435	0.032246973
-0.040865757	-0.0065442324	0.024559412	-0.02802422	0.045078684	0.041592184	0.047040913	-0.031281546	0.039294746	-0.045652725	-0.012990974	-0.00992725	0.008779265	0.032865275	0.04105332	0.047685806	0.0122391805	0.020667281	0.02250887	-0.0012363307	-0.020100212	0.0023813955	-0.025071418	-0.002872277	-0.01172068	0.03909311	0.045815896	-0.006821871	-0.014901303	-0.0019148476	0.013346206	-0.009108126	-0.03258412	-0.04729283	0.040754545	0.043611694	0.0053855553	0.048740517	0.02304	0.0076230876	-0.01347363	-0.015234791	-0.024898147	0.011173081	-0.03394196	-0.04150336	-0.006571315	0.046395626	0.02040932	0.04943334	0.036448408	-0.0013248213	-0.024961138	-0.04475819	-0.013798725	-0.03554815	0.008569945	-0.04701476	0.021695387	0.044167403	0.029271316	0.000649333	-0.020815944	-0.04713353	-0.04478636	-0.027804721	0.0036245473	-0.0344764	0.025509212	-0.018503	0.034723256	0.02013177	0.03774636	-0.04684298	-0.04768405	0.033741426	0.0044575334	0.035208333	0.01009189	0.01131798	0.046436634	2.945587e-05	-0.028361892	-0.00984608	-0.04522121	-0.0023559704	0.0043759234	0.039639916	-0.011174858	0.01004833	-0.0053623095	0.028900716	-0.021340216	0.015824188	-0.019088758	0.041066933	-0.007525038	0.048077825	0.032013047	-0.024626315	-0.0017427206	0.013383042	0.0025369413	0.046841886	0.00079119205	-0.014972806	-0.01785165	0.03848299	0.029078733	0.0037034526	-0.000119149685	-0.0036783703	-0.0011580363	2.2422522e-05	-0.0070754513	-0.025505317	0.042419028	-0.007589318	-0.016904987	0.021659326	-0.038682662	0.022850279	0.0340533	0.010181665	-0.047306098	0.017392185	-0.016055882	-0.041397475
-0.060013797	0.09994025	-0.110364735	-0.12666881	0.042777132	0.16108853	0.089793056	0.09953446	-0.14602888	0.074980825	0.11591284	0.12486693	0.18743071	-0.120144784	0.14740118	0.105227165	0.12141939	-0.17862116	0.05788628	-0.084487185	0.10721402	-0.10173665	-0.13288556	-0.035612702	0.14831193	0.093038075	-0.084016025	-0.12427419	-0.10845239	0.14746003	0.11937056	-0.07972325	-0.03397851	0.17825156	0.11202284	-0.094258174	-0.079135865	-0.08740464	-0.023558967	0.1277478	-0.10310911	-0.04060015	-0.08747842	0.09086818	0.1332004	-0.13164528	0.15835355	-0.11115357	0.07845311	-0.09858657	0.0033281962	-0.13580154	-0.055274338	0.1056828	-0.16233177	0.08144962	-0.10562626	-0.023994932	-0.15419888	0.11804855	0.087824576	0.08940173	0.13391125	0.094267376	0.03169749	-0.12165448	0.13377069	0.09659895	-0.17593187	0.1296897	0.12293574	0.098055266	0.12748125	0.08797785	-0.170447	-0.13779637	-0.11826455	0.13051026	0.11599574	0.02420254	0.15710376	0.14045289	-0.14498587	0.1460932	-0.16327895	-0.03739847	-0.070506744	0.15485238	-0.08469343	0.017627403	-0.029111683	0.045154613	-0.10350328	0.1356264	-0.10393255	-0.049003083	-0.12672225	-0.1669197	-0.122337356	0.10006839	-0.15364245	-0.14090173	0.14762616	0.116034426	0.1214213	-0.1406196	-0.054753646	0.10201296	-0.08633053	0.08996452	0.09855085	-0.11847344	0.08177751	0.13030064	-0.004049159	-0.11293313	-0.056328606	0.17888893	0.010503956	-0.081189826	-0.11317309	-0.08742632	0.16238876	0.052978404	-0.14541633	-0.13485731	0.15887967	-0.14327317
0.01229962	-0.023822797	0.04193442	-0.010731697	-0.027548982	0.034203913	-0.027954077	0.008845437	0.033610594	0.033799518	0.039916698	-0.041430056	-0.017684579	0.0058654435	-0.0064621344	0.0029422864	-0.022650635	-0.009679355	0.010942042	0.033145357	0.007951986	-0.035965763	0.010110687	0.021205697	-0.032153092	0.0065422766	0.011619914	-0.016039394	0.015188899	0.0330022	-0.0014018193	-0.032008052	-0.0067871697	-0.019364763	-0.04442941	-0.03932955	0.047544394	-0.018148314	0.024334136	0.022608075	-0.040846646	-0.013259269	-0.045033347	-0.0038080104	0.033904318	-0.024491692	-0.049137034	0.021383468	0.032085147	-0.013694905	-0.03068167	-0.0015001409	-0.033025302	0.041596327	-0.007026471	0.026258316	-0.046649184	-0.010370575	0.0073382147	-0.041871786	-0.037809394	0.029556599	-0.0046852455	0.028219867	0.027366493	0.00071318075	0.03585622	0.030825067	-0.012240719	0.03656658	0.011915542	-0.043186225	0.021170523	0.046899263	-0.024315417	0.01377729	-0.005899776	0.009863842	-0.010965694	0.040226664	-0.027287269	0.01247815	-0.029716624	0.00012718514	-0.029399037	-0.015160598	0.027030293	-0.016297638	0.0058004856	0.030853633	-0.032107785	0.04289105	0.004251767	0.00025386736	0.008895241	0.027966585	0.049776923	0.03504843	-0.046813846	0.04325408	-0.025964176	0.008147158	0.011024214	-0.0019903183	-0.014265548	0.03920487	0.028051544	-0.03785803	-0.002424229	0.034228634	0.0071093924	-0.020909	-0.0020068288	0.009109389	-0.026863862	0.00399971	-0.038506806	0.04708386	0.0051582344	0.0018262751	0.027506422	-0.006416999	-0.017436504	-0.041594766	-0.009672798	-0.003483452	0.041645695	0.045482446
0.028547887	-0.017102025	0.017839942	-0.005608868	-0.011218809	0.041847732	0.04419079	-0.043412674	0.01682197	0.028541554	-0.001479052	-0.042117737	0.02777822	-0.0014947765	0.034810428	-0.043699242	-0.012123276	-0.04690943	0.007925581	-0.04265932	0.008771539	-0.030970538	0.0326208	-0.006177686	-0.028443491	-0.04889995	0.004788123	-0.022600114	-0.02702316	0.044567812	-0.0041160956	-0.019828904	0.0019870885	0.044957582	0.011493184	-0.040733315	0.004365433	0.02283014	0.017491426	0.017799187	0.03176571	0.046410207	-0.03142363	-0.038534272	-0.025577044	0.048953656	0.041088615	0.015819136	0.03538127	0.026527945	0.043502066	-0.03545191	0.01924653	0.042039383	-0.03572347	0.017242614	0.014368501	0.009414602	-0.014613103	-0.005486142	-0.029291177	0.0044055097	0.04541305	-0.036431037	0.009146392	0.020693708	-0.001781512	0.023782525	0.040168952	-0.038955428	0.04485962	-0.0059827454	0.039872978	-0.04296981	-0.04841305	0.020159792	-0.036131907	0.034440327	-0.042065404	-0.017832242	0.005506087	-0.006585669	-0.01465274	0.035897378	0.03859471	-0.00042158365	-0.026159286	-0.032703973	-0.010899246	-0.00087764114	-0.044675767	0.021575484	-0.032793187	-0.013427176	0.04752669	0.014881458	-0.039500963	0.0042883754	-0.045562804	0.016190771	0.009865951	0.0055768713	0.0056626573	0.04306681	0.0037217364	0.02093586	0.019919049	-0.025904119	0.0201031	-0.02953446	0.04365028	0.03780091	-0.01074947	-0.013753213	0.048216883	-0.009020865	0.04223484	0.034140695	0.015242908	0.01787528	-0.03379749	-0.007570088	0.024576101	0.03871567	0.047081243	-0.0031175837	-0.049310483	-0.028157283
0.049848665	-0.04025034	-0.03667723	-0.0038862824	0.025142264	-0.03446125	0.012335658	0.03478772	0.0010669827	-0.029759241	0.0071501136	-0.0210989	-0.047607124	-0.048475232	-0.005063832	-0.015575897	0.00799302	-0.028796732	0.007375978	-0.041296434	-0.034535933	0.0014780276	-0.028403914	-0.02961123	0.0135956295	0.036015186	0.0479043	-0.0042979345	0.04863243	-0.01637999	-0.00069099665	0.007214904	0.014178131	-0.03027463	0.019891571	-0.0035753138	0.0028215647	0.030770388	0.041434158	-0.020486845	-0.040094532	-0.00033143908	0.03746004	0.02180047	0.046512548	0.031596508	0.045878623	0.04165442	0.035171103	0.02749518	0.003971599	0.04558983	0.028081287	-0.035467755	0.032419253	-0.022303367	0.000480365	0.026632454	0.029843394	-0.013304375	0.014266375	-0.023157014	0.021792103	-0.043604195	0.018953037	0.040219057	0.047850106	0.04371536	0.024674024	-0.009887863	-0.049921762	-0.03994287	0.03700373	-0.0010420457	0.034318592	0.04170418	0.018258784	-0.02372849	-0.00085983425	-0.031394936	0.029351067	-0.030299116	0.016050402	-0.049156	0.008068871	0.047150206	-0.022697914	0.006403446	0.04972638	-0.040661763	-0.038079046	-0.016125906	0.015681017	-0.045145024	-0.049101856	-0.020585274	-0.03254523	0.011449121	0.048192	0.0064259544	0.00919367	-0.014956631	-0.025153315	0.0046786666	0.021569338	-0.019376015	-0.016417623	0.017152455	-0.017131496	0.0055594444	0.004753828	-0.049998105	-0.02724657	-0.002765976	-0.043220557	-0.014145829	-0.037115563	-0.044737875	0.011097193	-0.027931882	-0.00057484955	-0.014919579	-0.03201977	0.026593711	-0.027690852	-0.025170386	0.0064643845	-0.047721412
-0.034063056	0.024260532	0.04915533	-0.0064442046	0.0041460022	0.041824494	0.020014595	0.04905207	-0.022550214	-0.049850095	3.7111342e-05	0.022410128	0.039089788	0.011456348	0.01610614	0.012265027	-0.0043377876	0.0033637658	-0.010423422	0.007953383	-0.020175828	0.04515941	0.0009750612	0.045915175	-0.02303723	0.009214282	0.0131304525	0.022969093	0.012578521	0.024202038	-0.029377759	0.0131226815	0.02138156	-0.003312409	-0.01904471	-0.012860943	0.044726644	0.04384223	-0.0009733327	0.018430952	0.016174737	0.03308544	-0.02176894	0.010254025	0.034940254	-0.0004827492	0.04845761	-0.0184234	0.03518374	0.017506111	0.034539435	-0.035024714	0.01653513	-0.006459199	-0.0070682876	-0.045453645	0.035228256	0.025801513	-0.0032930858	-0.039296784	-0.03601984	-0.03856474	0.03761292	0.040428568	-0.01656095	0.03098208	-0.04909079	-0.047386564	0.04132915	0.0030452833	-0.008438457	0.033657644	0.02211244	0.032772746	-0.036802553	-0.0073723197	-0.0057274103	-0.012445033	-0.03059789	-0.01569761	-0.036910426	0.020504091	-0.045530308	-0.029105866	-0.015678298	-0.0060301796	0.020152938	-0.0029592887	-0.0020190366	-0.041288506	0.007701434	-0.046648264	0.046034086	-0.011138368	0.034553338	0.026054192	0.026871774	-0.032289255	0.010601234	0.040411223	-0.048271965	-0.03083378	-0.027115	0.022941504	-0.04165231	0.042251896	-0.02818166	-0.02875104	-0.024994671	0.008787274	0.015917253	0.04341719	-0.047578312	-0.024475528	-0.008936595	-0.038839817	0.0061792955	0.0096566565	0.0454777	-0.010730255	0.027265396	0.00038695335	-0.004928112	-0.019470846	0.04481024	-0.026369823	0.022575703	-0.01552508
